id,cell,lang,label,rung,family,role,verdict,rate_warp,source,channel,arm,fps,n_frames,m.dur_s,m.amp,m.vel_rms,m.vel_rms_excess,m.noise_sigma,m.thr_used,m.n_events,m.event_rate,m.prom_median,m.prom_max,m.max_over_median,m.gini,m.cv,m.mean_in_span,fplan.n_f0_peaks,fplan.n_events,fplan.recall,fplan.precision,fplan.events_per_f0,fplan.recall_chance,fplan.recall_excess,fplan.precision_chance,fplan.precision_excess,fplan.hits,fpost.n_f0_peaks,fpost.n_events,fpost.recall,fpost.precision,fpost.events_per_f0,fpost.recall_chance,fpost.recall_excess,fpost.precision_chance,fpost.precision_excess,fpost.hits,coup.r_phrase,coup.lag_phrase,coup.r_tone,coup.lag_tone,coup.r_phrase_rev,coup.r_tone_rev,coup.tone_band_frac,accent_resp_median,fplan.recall_chance_cross,fplan.recall_excess_cross,x.k_praat,x.k_pyin,x.g_ip,x.reg_praat,x.reg_pyin,x.d_rms_speech_db
en_rav02_take1_ang__rate090,en_rav02_take1_ang,en,ang,rate090,rate,rung,ok,0.9,f0_follower,brow_inner,noise,60,234,1.81667,5.19809,13.7278,13.6944,0.157754,0.767961,2,1.10092,4.61268,4.62345,1.00233,,,1.80418,3,2,0.666667,1,0.666667,0.596667,0.07,0.895,0.105,2,3,2,0.666667,1,0.666667,0.338333,0.328333,0.5075,0.4925,2,,,,,,,,,0.166667,0.5,0.985,1.051,1.05,0.047,0,-0
en_rav02_take1_ang__rate090,en_rav02_take1_ang,en,ang,rate090,rate,rung,ok,0.9,f0_follower,brow_outer,clean,60,234,1.81667,4.98082,13.6699,13.6695,0.0163686,0.545342,2,1.10092,4.59797,4.62953,1.00687,,,1.75573,3,2,0.666667,1,0.666667,0.596667,0.07,0.895,0.105,2,3,2,0.666667,1,0.666667,0.338333,0.328333,0.5075,0.4925,2,0.848405,0,0.286515,0,0.631148,0.329703,0.0331124,4.5664,0.166667,0.5,0.985,1.051,1.05,0.047,0,-0
en_rav02_take1_ang__rate090,en_rav02_take1_ang,en,ang,rate090,rate,rung,ok,0.9,f0_follower,brow_outer,noise,60,234,1.81667,5.15997,13.823,13.7601,0.217325,0.797048,2,1.10092,4.58016,4.62818,1.01048,,,1.7477,3,2,0.666667,1,0.666667,0.595,0.0716667,0.8925,0.1075,2,3,2,0.666667,1,0.666667,0.338333,0.328333,0.5075,0.4925,2,,,,,,,,,0.166667,0.5,0.985,1.051,1.05,0.047,0,-0
en_rav02_take1_ang__rate090,en_rav02_take1_ang,en,ang,rate090,rate,rung,ok,0.9,energy_follower,brow_inner,clean,60,234,1.81667,16.9146,66.5562,66.549,0.16128,1.62059,5,2.75229,11.7469,14.5407,1.23783,0.261246,0.490673,18.9083,3,5,1,1,1.66667,1,0,0.904,0.096,3,3,5,1,0.6,1.66667,0.796667,0.203333,0.502,0.098,3,0.714301,0,0.409563,0.0166667,0.55514,0.292311,0.206137,14.5407,1,0,0.985,1.051,1.05,0.047,0,-0
en_rav02_take1_ang__rate090,en_rav02_take1_ang,en,ang,rate090,rate,rung,ok,0.9,energy_follower,brow_inner,noise,60,234,1.81667,16.8798,66.6265,66.5212,0.617911,2.36712,5,2.75229,11.5858,14.495,1.2511,0.265568,0.496405,18.8748,3,5,1,1,1.66667,1,0,0.9,0.1,3,3,5,1,0.6,1.66667,0.793333,0.206667,0.498,0.102,3,,,,,,,,,1,0,0.985,1.051,1.05,0.047,0,-0
en_rav02_take1_ang__rate090,en_rav02_take1_ang,en,ang,rate090,rate,rung,ok,0.9,energy_follower,brow_outer,clean,60,234,1.81667,16.9146,66.5562,66.549,0.16128,1.62059,5,2.75229,11.7469,14.5407,1.23783,0.261246,0.490673,18.9083,3,5,1,1,1.66667,1,0,0.904,0.096,3,3,5,1,0.6,1.66667,0.796667,0.203333,0.502,0.098,3,0.714301,0,0.409563,0.0166667,0.55514,0.292311,0.206137,14.5407,1,0,0.985,1.051,1.05,0.047,0,-0
en_rav02_take1_ang__rate090,en_rav02_take1_ang,en,ang,rate090,rate,rung,ok,0.9,energy_follower,brow_outer,noise,60,234,1.81667,17.0224,66.1592,66.0876,0.507889,2.28972,5,2.75229,11.8036,14.5834,1.23551,0.264129,0.49701,18.8146,3,5,1,1,1.66667,1,0,0.904,0.096,3,3,5,1,0.6,1.66667,0.796667,0.203333,0.502,0.098,3,,,,,,,,,1,0,0.985,1.051,1.05,0.047,0,-0
en_rav02_take1_ang__rate090,en_rav02_take1_ang,en,ang,rate090,rate,rung,ok,0.9,medtalk_st,intensity,clean,60,234,1.81667,0.213976,0.791911,0.790702,0.00721663,0.023086,4,2.20183,0.143551,0.146276,1.01898,0.0188984,0.0363169,0.506049,3,4,1,1,1.33333,1,0,0.91,0.09,3,3,4,0.666667,0.5,1.33333,0.638333,0.0283333,0.47875,0.02125,2,,,,,,,,,1,0,0.985,1.051,1.05,0.047,0,-0
en_rav02_take1_ang__effort0,en_rav02_take1_ang,en,ang,effort0,effort,diagnostic,warn,0.9,emoface,brow_inner,clean,60,234,1.81667,0.0507967,0.127563,0.127538,0.000416702,0.0114082,2,1.10092,0.0301155,0.0360662,1.1976,,,0.0961434,3,2,0.666667,1,0.666667,0.558333,0.108333,0.9025,0.0975,2,3,2,0.333333,0.5,0.666667,0.36,-0.0266667,0.54,-0.04,1,0.750106,0.0666667,0.454477,0.15,0.531008,0.42837,0.124588,0.0285009,0.5,0.166667,0.984,1.023,1.011,4.688,4.6,0
en_rav02_take1_ang__effort0,en_rav02_take1_ang,en,ang,effort0,effort,diagnostic,warn,0.9,emoface,brow_inner,noise,60,234,1.81667,0.0483827,0.123125,0.121972,0.00277433,0.0158561,2,1.10092,0.0285653,0.0353904,1.23893,,,0.0958932,3,2,0.666667,1,0.666667,0.54,0.126667,0.8975,0.1025,2,3,2,0.333333,0.5,0.666667,0.346667,-0.0133333,0.52,-0.02,1,,,,,,,,,0.666667,0,0.984,1.023,1.011,4.688,4.6,0
en_rav02_take1_ang__effort0,en_rav02_take1_ang,en,ang,effort0,effort,diagnostic,warn,0.9,emoface,brow_outer,clean,60,234,1.81667,0.0643768,0.157924,0.157909,0.000353793,0.00991129,2,1.10092,0.0315225,0.0527271,1.67268,,,0.0170421,3,2,0.333333,1,0.666667,0.445,-0.111667,0.8975,0.1025,1,3,2,0.333333,0.5,0.666667,0.326667,0.00666667,0.49,0.01,1,0.55887,-0.1,0.402356,-0.166667,0.60518,0.449556,0.126272,0.0359205,0.666667,-0.333333,0.984,1.023,1.011,4.688,4.6,0
en_rav02_take1_ang__effort0,en_rav02_take1_ang,en,ang,effort0,effort,diagnostic,warn,0.9,emoface,brow_outer,noise,60,234,1.81667,0.0657829,0.164553,0.163717,0.00273331,0.0132362,1,0.550459,0.0545113,0.0545113,,,,0.0171855,3,1,0.333333,1,0.333333,0.305,0.0283333,0.915,0.085,1,3,1,0,0,0.333333,0.151667,-0.151667,0.455,-0.455,0,,,,,,,,,0.666667,-0.333333,0.984,1.023,1.011,4.688,4.6,0
en_rav02_take1_ang__effort0,en_rav02_take1_ang,en,ang,effort0,effort,diagnostic,warn,0.9,emoface,lid_upper,clean,60,234,1.81667,0.0186338,0.0571498,0.0571377,0.000193966,0.00167384,4,2.20183,0.00644592,0.0186979,2.90073,0.366438,0.708756,0.00733436,3,4,1,1,1.33333,1,0,0.91,0.09,3,3,4,0.666667,0.5,1.33333,0.656667,0.01,0.4925,0.0075,2,0.512045,-0.2,0.291488,0.0166667,0.806935,0.310757,0.226993,0.0125365,0.666667,0.333333,0.984,1.023,1.011,4.688,4.6,0
en_rav02_take1_ang__effort0,en_rav02_take1_ang,en,ang,effort0,effort,diagnostic,warn,0.9,emoface,lid_upper,noise,60,234,1.81667,0.0183957,0.0569985,0.0569497,0.000389203,0.00207559,4,2.20183,0.00647471,0.0185491,2.86486,0.351334,0.684005,0.00730215,3,4,1,1,1.33333,1,0,0.91,0.09,3,3,4,0.666667,0.5,1.33333,0.656667,0.01,0.4925,0.0075,2,,,,,,,,,0.666667,0.333333,0.984,1.023,1.011,4.688,4.6,0
en_rav02_take1_ang__effort0,en_rav02_take1_ang,en,ang,effort0,effort,diagnostic,warn,0.9,emoface,jaw,clean,60,234,1.81667,0.351266,0.994139,0.993917,0.00347243,0.0321294,5,2.75229,0.131975,0.263207,1.99438,0.308496,0.574999,0.158248,3,5,1,1,1.66667,1,0,0.911,0.089,3,3,5,1,0.6,1.66667,0.793333,0.206667,0.503,0.097,3,0.354132,-0.2,0.363676,0.0166667,0.27219,0.249308,0.164676,0.172073,1,0,0.984,1.023,1.011,4.688,4.6,0
en_rav02_take1_ang__effort0,en_rav02_take1_ang,en,ang,effort0,effort,diagnostic,warn,0.9,emoface,jaw,noise,60,234,1.81667,0.347223,0.999951,0.997611,0.0112805,0.0432549,5,2.75229,0.12956,0.265172,2.0467,0.313241,0.588838,0.159653,3,5,1,1,1.66667,1,0,0.909,0.091,3,3,5,1,0.6,1.66667,0.783333,0.216667,0.504,0.096,3,,,,,,,,,1,0,0.984,1.023,1.011,4.688,4.6,0
en_rav02_take1_ang__effort0,en_rav02_take1_ang,en,ang,effort0,effort,diagnostic,warn,0.9,emoface,brow_inner_net,clean,60,234,1.81667,0.247156,0.511094,0.511032,0.00131068,0.0172364,2,1.10092,0.0797437,0.113838,1.42754,,,-0.370648,3,2,0.666667,1,0.666667,0.59,0.0766667,0.885,0.115,2,3,2,0.333333,0.5,0.666667,0.318333,0.015,0.4775,0.0225,1,,,,,,,,,0.833333,-0.166667,0.984,1.023,1.011,4.688,4.6,0
en_rav02_take1_ang__effort0,en_rav02_take1_ang,en,ang,effort0,effort,diagnostic,warn,0.9,emoface,brow_inner_net,noise,60,234,1.81667,0.256305,0.519189,0.517088,0.00770032,0.0253237,3,1.65138,0.0495606,0.111329,2.24632,0.307234,0.582236,-0.3706,3,3,0.666667,1,1,0.806667,-0.14,0.886667,0.113333,2,3,3,0.333333,0.333333,1,0.456667,-0.123333,0.456667,-0.123333,1,,,,,,,,,0.666667,0,0.984,1.023,1.011,4.688,4.6,0
en_rav02_take1_ang__effort0,en_rav02_take1_ang,en,ang,effort0,effort,diagnostic,warn,0.9,emoface,brow_outer_net,clean,60,234,1.81667,0.280847,0.485406,0.485353,0.0011812,0.017464,3,1.65138,0.0834519,0.0902109,1.08099,0.24224,0.491041,-0.44975,3,3,0.666667,1,1,0.793333,-0.126667,0.88,0.12,2,3,3,0.666667,0.666667,1,0.466667,0.2,0.466667,0.2,2,,,,,,,,,0.666667,0,0.984,1.023,1.011,4.688,4.6,0
en_rav02_take1_ang__effort0,en_rav02_take1_ang,en,ang,effort0,effort,diagnostic,warn,0.9,emoface,brow_outer_net,noise,60,234,1.81667,0.277041,0.487704,0.486077,0.00656821,0.0244277,2,1.10092,0.0883496,0.0897115,1.01542,,,-0.449853,3,2,0.333333,0.5,0.666667,0.545,-0.211667,0.885,-0.385,1,3,2,0,0,0.666667,0.283333,-0.283333,0.425,-0.425,0,,,,,,,,,0.666667,-0.333333,0.984,1.023,1.011,4.688,4.6,0
en_rav02_take1_ang__effort0,en_rav02_take1_ang,en,ang,effort0,effort,diagnostic,warn,0.9,emotalk,brow_inner,clean,30,117,1.83333,0.0997924,0.284879,0.283748,0.00295906,0.0183262,2,1.09091,0.0518845,0.072462,1.3966,,,0.0639463,3,2,0.333333,1,0.666667,0.546667,-0.213333,0.9025,0.0975,1,3,2,0.333333,0.5,0.666667,0.31,0.0233333,0.465,0.035,1,0.43082,0.233333,0.23587,-0.0666667,0.157556,0.579053,0.1909,0.0836277,0.166667,0.166667,0.984,1.023,1.011,4.688,4.6,0
en_rav02_take1_ang__effort0,en_rav02_take1_ang,en,ang,effort0,effort,diagnostic,warn,0.9,emotalk,brow_inner,noise,30,117,1.83333,0.0998922,0.289387,0.287158,0.00418258,0.0226895,2,1.09091,0.0529035,0.0737962,1.39492,,,0.0644277,3,2,0.333333,1,0.666667,0.546667,-0.213333,0.9025,0.0975,1,3,2,0.333333,0.5,0.666667,0.31,0.0233333,0.465,0.035,1,,,,,,,,,0.166667,0.166667,0.984,1.023,1.011,4.688,4.6,0
en_rav02_take1_ang__effort0,en_rav02_take1_ang,en,ang,effort0,effort,diagnostic,warn,0.9,emotalk,brow_outer,clean,30,117,1.83333,0.069076,0.20343,0.203086,0.00138117,0.0140768,2,1.09091,0.0592924,0.0636918,1.0742,,,0.0208328,3,2,0.333333,0.5,0.666667,0.593333,-0.26,0.89,-0.39,1,3,2,0.333333,0.5,0.666667,0.311667,0.0216667,0.4675,0.0325,1,0.342317,0.183333,0.25203,-0.0666667,-0.367624,0.690305,0.16104,0.0662156,0.5,-0.166667,0.984,1.023,1.011,4.688,4.6,0
en_rav02_take1_ang__effort0,en_rav02_take1_ang,en,ang,effort0,effort,diagnostic,warn,0.9,emotalk,brow_outer,noise,30,117,1.83333,0.0684555,0.205943,0.204794,0.00253471,0.0159763,1,0.545455,0.0556984,0.0556984,,,,0.0208525,3,1,0.333333,1,0.333333,0.296667,0.0366667,0.89,0.11,1,3,1,0.333333,1,0.333333,0.165,0.168333,0.495,0.505,1,,,,,,,,,0.333333,0,0.984,1.023,1.011,4.688,4.6,0
en_rav02_take1_ang__effort0,en_rav02_take1_ang,en,ang,effort0,effort,diagnostic,warn,0.9,emotalk,lid_upper,clean,30,117,1.83333,0.207893,0.487744,0.483602,0.00740065,0.0431765,2,1.09091,0.0807831,0.0896939,1.1103,,,0.0529439,3,2,0.666667,1,0.666667,0.52,0.146667,0.8975,0.1025,2,3,2,0.666667,1,0.666667,0.345,0.321667,0.5175,0.4825,2,0.325987,0.0833333,0.278379,0.116667,-0.488211,0.235457,0.100049,0.115685,0.666667,0,0.984,1.023,1.011,4.688,4.6,0
en_rav02_take1_ang__effort0,en_rav02_take1_ang,en,ang,effort0,effort,diagnostic,warn,0.9,emotalk,lid_upper,noise,30,117,1.83333,0.215044,0.501603,0.492693,0.0109817,0.0577473,2,1.09091,0.0855464,0.0945643,1.10541,,,0.0516195,3,2,0.666667,1,0.666667,0.52,0.146667,0.8975,0.1025,2,3,2,0.666667,1,0.666667,0.345,0.321667,0.5175,0.4825,2,,,,,,,,,0.333333,0.333333,0.984,1.023,1.011,4.688,4.6,0
en_rav02_take1_ang__effort0,en_rav02_take1_ang,en,ang,effort0,effort,diagnostic,warn,0.9,emotalk,jaw,clean,30,117,1.83333,0.503657,1.65319,1.64428,0.0199943,0.04208,4,2.18182,0.236184,0.493509,2.08951,0.259229,0.489934,0.256588,3,4,1,1,1.33333,1,0,0.915,0.085,3,3,4,1,0.75,1.33333,0.665,0.335,0.49875,0.25125,3,0.435516,-0.2,0.210447,-0.0666667,0.591596,0.278906,0.19413,0.190706,1,0,0.984,1.023,1.011,4.688,4.6,0
en_rav02_take1_ang__effort0,en_rav02_take1_ang,en,ang,effort0,effort,diagnostic,warn,0.9,emotalk,jaw,noise,30,117,1.83333,0.507718,1.6628,1.65119,0.0228819,0.0479203,4,2.18182,0.237176,0.495546,2.08936,0.255372,0.484691,0.25526,3,4,1,1,1.33333,1,0,0.915,0.085,3,3,4,1,0.75,1.33333,0.665,0.335,0.49875,0.25125,3,,,,,,,,,1,0,0.984,1.023,1.011,4.688,4.6,0
en_rav02_take1_ang__effort0,en_rav02_take1_ang,en,ang,effort0,effort,diagnostic,warn,0.9,emotalk,brow_inner_net,clean,30,117,1.83333,0.332326,1.09198,1.0846,0.0147924,0.049989,3,1.63636,0.173303,0.196811,1.13565,0.0527909,0.0972567,-0.456029,3,3,0.666667,1,1,0.76,-0.0933333,0.91,0.09,2,3,3,0.666667,0.666667,1,0.483333,0.183333,0.483333,0.183333,2,,,,,,,,,0.5,0.166667,0.984,1.023,1.011,4.688,4.6,0
en_rav02_take1_ang__effort0,en_rav02_take1_ang,en,ang,effort0,effort,diagnostic,warn,0.9,emotalk,brow_inner_net,noise,30,117,1.83333,0.338534,1.09697,1.08916,0.0152492,0.0621414,3,1.63636,0.18067,0.195437,1.08174,0.0498516,0.0925879,-0.455879,3,3,0.666667,1,1,0.76,-0.0933333,0.91,0.09,2,3,3,0.666667,0.666667,1,0.483333,0.183333,0.483333,0.183333,2,,,,,,,,,0.333333,0.333333,0.984,1.023,1.011,4.688,4.6,0
en_rav02_take1_ang__effort0,en_rav02_take1_ang,en,ang,effort0,effort,diagnostic,warn,0.9,emotalk,brow_outer_net,clean,30,117,1.83333,0.315219,0.98553,0.979885,0.0122887,0.046986,3,1.63636,0.156319,0.188531,1.20607,0.0817579,0.150478,-0.499142,3,3,0.666667,1,1,0.76,-0.0933333,0.91,0.09,2,3,3,0.666667,0.666667,1,0.483333,0.183333,0.483333,0.183333,2,,,,,,,,,0.5,0.166667,0.984,1.023,1.011,4.688,4.6,0
en_rav02_take1_ang__effort0,en_rav02_take1_ang,en,ang,effort0,effort,diagnostic,warn,0.9,emotalk,brow_outer_net,noise,30,117,1.83333,0.304689,0.972228,0.961153,0.0170728,0.0523571,3,1.63636,0.151161,0.183366,1.21305,0.065213,0.122892,-0.498702,3,3,0.666667,1,1,0.76,-0.0933333,0.91,0.09,2,3,3,0.666667,0.666667,1,0.483333,0.183333,0.483333,0.183333,2,,,,,,,,,0.5,0.166667,0.984,1.023,1.011,4.688,4.6,0
en_rav02_take1_ang__effort0,en_rav02_take1_ang,en,ang,effort0,effort,diagnostic,warn,0.9,emote,brow_inner,clean,25,98,1.84,0.045554,0.169381,0.163319,0.00478771,0.0224811,3,1.63043,0.0295388,0.0403373,1.36557,0.115484,0.215909,0.128985,3,3,1,1,1,0.94,0.06,0.94,0.06,3,3,3,0.333333,0.333333,1,0.481667,-0.148333,0.481667,-0.148333,1,0.661292,-0.0166667,0.322715,0.15,0.388631,0.54121,0.34285,0.0312421,0.666667,0.333333,0.984,1.023,1.011,4.688,4.6,0
en_rav02_take1_ang__effort0,en_rav02_take1_ang,en,ang,effort0,effort,diagnostic,warn,0.9,emote,brow_inner,noise,25,98,1.84,0.0460042,0.170831,0.163914,0.00513005,0.0224939,3,1.63043,0.030233,0.0388508,1.28505,0.103166,0.190684,0.12926,3,3,1,1,1,0.918333,0.0816667,0.933333,0.0666667,3,3,3,0.333333,0.333333,1,0.48,-0.146667,0.48,-0.146667,1,,,,,,,,,0.666667,0.333333,0.984,1.023,1.011,4.688,4.6,0
en_rav02_take1_ang__effort0,en_rav02_take1_ang,en,ang,effort0,effort,diagnostic,warn,0.9,emote,brow_outer,clean,25,98,1.84,0.0145641,0.0456144,0.042527,0.00175868,0.00700659,2,1.08696,0.00834762,0.00952743,1.14133,,,0.0491091,3,2,0.666667,1,0.666667,0.625,0.0416667,0.9375,0.0625,2,3,2,0,0,0.666667,0.333333,-0.333333,0.5,-0.5,0,0.611414,-0.0666667,0.405849,0.15,0.805086,0.382664,0.322968,0.00793546,0.666667,0,0.984,1.023,1.011,4.688,4.6,0
en_rav02_take1_ang__effort0,en_rav02_take1_ang,en,ang,effort0,effort,diagnostic,warn,0.9,emote,brow_outer,noise,25,98,1.84,0.0144072,0.0465303,0.0430167,0.00189103,0.00774984,1,0.543478,0.00955768,0.00955768,,,,0.0490763,3,1,0.333333,1,0.333333,0.308333,0.025,0.925,0.075,1,3,1,0,0,0.333333,0.158333,-0.158333,0.475,-0.475,0,,,,,,,,,0.666667,-0.333333,0.984,1.023,1.011,4.688,4.6,0
en_rav02_take1_ang__effort0,en_rav02_take1_ang,en,ang,effort0,effort,diagnostic,warn,0.9,emote,lid_upper,clean,25,98,1.84,0.0392685,0.125899,0.120932,0.00373297,0.0164365,2,1.08696,0.0219279,0.0232949,1.06234,,,0.0716791,3,2,0.333333,0.5,0.666667,0.61,-0.276667,0.915,-0.415,1,3,2,0,0,0.666667,0.313333,-0.313333,0.47,-0.47,0,0.374235,0.283333,0.281916,-0.15,0.446313,0.422833,0.323743,0.0208116,0.333333,0,0.984,1.023,1.011,4.688,4.6,0
en_rav02_take1_ang__effort0,en_rav02_take1_ang,en,ang,effort0,effort,diagnostic,warn,0.9,emote,lid_upper,noise,25,98,1.84,0.0385367,0.123633,0.118867,0.00362415,0.0167004,2,1.08696,0.0215595,0.0234135,1.08599,,,0.0718179,3,2,0.333333,0.5,0.666667,0.61,-0.276667,0.915,-0.415,1,3,2,0,0,0.666667,0.313333,-0.313333,0.47,-0.47,0,,,,,,,,,0.333333,0,0.984,1.023,1.011,4.688,4.6,0
en_rav02_take1_ang__effort0,en_rav02_take1_ang,en,ang,effort0,effort,diagnostic,warn,0.9,emote,jaw,clean,25,98,1.84,0.281219,0.768461,0.743697,0.0206303,0.0674683,3,1.63043,0.164935,0.280484,1.70057,0.222008,0.41294,1.25304,3,3,0.666667,0.666667,1,0.831667,-0.165,0.906667,-0.24,2,3,3,0,0,1,0.456667,-0.456667,0.456667,-0.456667,0,0.359714,0.283333,0.53889,0.133333,0.635891,0.325537,0.166475,0.162833,0.666667,0,0.984,1.023,1.011,4.688,4.6,0
en_rav02_take1_ang__effort0,en_rav02_take1_ang,en,ang,effort0,effort,diagnostic,warn,0.9,emote,jaw,noise,25,98,1.84,0.283636,0.768252,0.748498,0.0184537,0.073159,3,1.63043,0.167769,0.274504,1.6362,0.219379,0.40578,1.25134,3,3,0.666667,0.666667,1,0.831667,-0.165,0.906667,-0.24,2,3,3,0,0,1,0.456667,-0.456667,0.456667,-0.456667,0,,,,,,,,,0.5,0.166667,0.984,1.023,1.011,4.688,4.6,0
en_rav02_take1_ang__effort0,en_rav02_take1_ang,en,ang,effort0,effort,diagnostic,warn,0.9,medtalk,brow_inner,clean,60,234,1.81667,0.0749529,0.228553,0.225192,0.00644394,0.0366537,1,0.550459,0.0574239,0.0574239,,,,0.127986,3,1,0,0,0.333333,0.301667,-0.301667,0.905,-0.905,0,3,1,0,0,0.333333,0.17,-0.17,0.51,-0.51,0,0.494885,-0.2,0.412098,-0.116667,0.425792,0.398768,0.468092,0.0392592,0.333333,-0.333333,0.984,1.023,1.011,4.688,4.6,0
en_rav02_take1_ang__effort0,en_rav02_take1_ang,en,ang,effort0,effort,diagnostic,warn,0.9,medtalk,brow_inner,noise,60,234,1.81667,0.0753826,0.23903,0.232678,0.00903161,0.0391222,1,0.550459,0.0614255,0.0614255,,,,0.128409,3,1,0,0,0.333333,0.301667,-0.301667,0.905,-0.905,0,3,1,0,0,0.333333,0.17,-0.17,0.51,-0.51,0,,,,,,,,,0.333333,-0.333333,0.984,1.023,1.011,4.688,4.6,0
en_rav02_take1_ang__effort0,en_rav02_take1_ang,en,ang,effort0,effort,diagnostic,warn,0.9,medtalk,brow_outer,clean,60,234,1.81667,0.0629205,0.140318,0.137016,0.00499366,0.0273365,1,0.550459,0.0485805,0.0485805,,,,0.0862006,3,1,0.333333,1,0.333333,0.305,0.0283333,0.915,0.085,1,3,1,0,0,0.333333,0.145,-0.145,0.435,-0.435,0,0.507036,-0.166667,0.305751,-0.2,0.660836,0.345197,0.394954,0.0307776,0.333333,0,0.984,1.023,1.011,4.688,4.6,0
en_rav02_take1_ang__effort0,en_rav02_take1_ang,en,ang,effort0,effort,diagnostic,warn,0.9,medtalk,brow_outer,noise,60,234,1.81667,0.0624053,0.141758,0.136877,0.00608504,0.0288394,1,0.550459,0.0481726,0.0481726,,,,0.0863433,3,1,0.333333,1,0.333333,0.303333,0.03,0.91,0.09,1,3,1,0,0,0.333333,0.135,-0.135,0.405,-0.405,0,,,,,,,,,0.333333,0,0.984,1.023,1.011,4.688,4.6,0
en_rav02_take1_ang__effort0,en_rav02_take1_ang,en,ang,effort0,effort,diagnostic,warn,0.9,medtalk,lid_upper,clean,60,234,1.81667,0.0356242,0.0929008,0.0920343,0.00208867,0.0104121,3,1.65138,0.0163494,0.0206818,1.26499,0.0774706,0.146886,-0.00422122,3,3,1,1,1,0.831667,0.168333,0.926667,0.0733333,3,3,3,0.666667,0.666667,1,0.508333,0.158333,0.508333,0.158333,2,0.309388,-0.2,0.344848,0,0.230319,0.263565,0.227909,0.017792,0.333333,0.666667,0.984,1.023,1.011,4.688,4.6,0
en_rav02_take1_ang__effort0,en_rav02_take1_ang,en,ang,effort0,effort,diagnostic,warn,0.9,medtalk,lid_upper,noise,60,234,1.81667,0.0357417,0.0936561,0.0928998,0.00195987,0.0101982,3,1.65138,0.0166573,0.0205891,1.23605,0.0717507,0.135272,-0.00422936,3,3,1,1,1,0.831667,0.168333,0.926667,0.0733333,3,3,3,0.666667,0.666667,1,0.508333,0.158333,0.508333,0.158333,2,,,,,,,,,0.333333,0.666667,0.984,1.023,1.011,4.688,4.6,0
en_rav02_take1_ang__effort0,en_rav02_take1_ang,en,ang,effort0,effort,diagnostic,warn,0.9,medtalk,jaw,clean,60,234,1.81667,0.187585,0.594392,0.592051,0.00869724,0.0370971,4,2.20183,0.0726526,0.199986,2.75263,0.348257,0.670437,0.161444,3,4,1,1,1.33333,0.886667,0.113333,0.90875,0.09125,3,3,4,0.666667,0.5,1.33333,0.608333,0.0583333,0.47875,0.02125,2,0.451697,-0.15,0.48674,0,0.79415,0.123533,0.30213,0.11918,1,0,0.984,1.023,1.011,4.688,4.6,0
en_rav02_take1_ang__effort0,en_rav02_take1_ang,en,ang,effort0,effort,diagnostic,warn,0.9,medtalk,jaw,noise,60,234,1.81667,0.181554,0.604797,0.600586,0.011755,0.0472857,3,1.65138,0.104499,0.196092,1.8765,0.275681,0.512164,0.16138,3,3,1,1,1,0.87,0.13,0.905,0.095,3,3,3,0.333333,0.333333,1,0.466667,-0.133333,0.466667,-0.133333,1,,,,,,,,,0.833333,0.166667,0.984,1.023,1.011,4.688,4.6,0
en_rav02_take1_ang__effort0,en_rav02_take1_ang,en,ang,effort0,effort,diagnostic,warn,0.9,medtalk,brow_inner_net,clean,60,234,1.81667,0.155536,0.55636,0.551915,0.0115806,0.0468255,4,2.20183,0.100329,0.117055,1.1667,0.150452,0.284011,-0.286271,3,4,1,0.75,1.33333,1,0,0.905,-0.155,3,3,4,0.666667,0.5,1.33333,0.651667,0.015,0.51375,-0.01375,2,,,,,,,,,0.333333,0.666667,0.984,1.023,1.011,4.688,4.6,0
en_rav02_take1_ang__effort0,en_rav02_take1_ang,en,ang,effort0,effort,diagnostic,warn,0.9,medtalk,brow_inner_net,noise,60,234,1.81667,0.159009,0.564253,0.559321,0.0122817,0.0498992,4,2.20183,0.101364,0.118266,1.16675,0.152931,0.288989,-0.285854,3,4,1,0.75,1.33333,1,0,0.905,-0.155,3,3,4,0.666667,0.5,1.33333,0.651667,0.015,0.51375,-0.01375,2,,,,,,,,,0.166667,0.833333,0.984,1.023,1.011,4.688,4.6,0
en_rav02_take1_ang__effort0,en_rav02_take1_ang,en,ang,effort0,effort,diagnostic,warn,0.9,medtalk,brow_outer_net,clean,60,234,1.81667,0.0986104,0.339328,0.335427,0.00846582,0.0357043,3,1.65138,0.0710759,0.0757418,1.06565,0.105414,0.208579,-0.328056,3,3,0.666667,0.666667,1,0.87,-0.203333,0.908333,-0.241667,2,3,3,0.666667,0.666667,1,0.531667,0.135,0.531667,0.135,2,,,,,,,,,0.333333,0.333333,0.984,1.023,1.011,4.688,4.6,0
en_rav02_take1_ang__effort0,en_rav02_take1_ang,en,ang,effort0,effort,diagnostic,warn,0.9,medtalk,brow_outer_net,noise,60,234,1.81667,0.0996075,0.341046,0.33715,0.0084811,0.0423602,3,1.65138,0.0711129,0.073909,1.03932,0.103753,0.210435,-0.328117,3,3,0.666667,0.666667,1,0.87,-0.203333,0.908333,-0.241667,2,3,3,0.666667,0.666667,1,0.531667,0.135,0.531667,0.135,2,,,,,,,,,0.166667,0.5,0.984,1.023,1.011,4.688,4.6,0
