source,channel,arm,family,metric,excl_fail,slope,ci_lo,ci_hi,p_boot_le0,rho,rho_items_mean,frac_monotone,r_within,swing_frac,n_items,n_cells,log_y_used,subset
medtalk,brow_inner_net,noise,span_pyin,m.amp,False,0.012167,-0.15616,0.17895,0.391,0.19549,0.3,0.25,0.065569,0.17284,20,4,True,lang:jp (descriptive)
medtalk,brow_inner_net,noise,dyn,m.amp,False,0.07253,-0.016447,0.16421,0.0575,0.3343,0.29167,0.5,0.35255,0.065903,36,12,True,all
medtalk,brow_inner_net,noise,dyn,m.amp,False,0.13331,0.032767,0.22795,0.008,0.775,0.6,0.8,0.66469,0.073644,15,5,True,lang:cn (descriptive)
medtalk,brow_inner_net,noise,dyn,m.amp,False,-0.01097,-0.032856,0.035775,0.746,-0.65,-0.33333,0.33333,-0.33067,0.025529,9,3,True,lang:en (descriptive)
medtalk,brow_inner_net,noise,dyn,m.amp,False,0.057936,-0.18391,0.28448,0.393,0.1958,0.375,0.25,0.20955,0.16459,12,4,True,lang:jp (descriptive)
medtalk,brow_inner_net,noise,combined,m.amp,False,0.025533,-0.002327,0.053959,0.04,0.40281,0.29167,0.33333,0.38342,0.096919,36,12,True,all
medtalk,brow_inner_net,noise,combined,m.amp,True,0.028864,-0.0013656,0.059871,0.032,0.43928,0.27273,0.36364,0.42145,0.096919,35,12,True,excl_fail
medtalk,brow_inner_net,noise,combined,m.amp,False,0.030115,-1.4085e-05,0.062821,0.026,0.51025,0.3,0.4,0.55207,0.078147,15,5,True,lang:cn (descriptive)
medtalk,brow_inner_net,noise,combined,m.amp,False,0.012703,-0.036803,0.06585,0.394,0.36893,0.16667,0.33333,0.223,0.10375,9,3,True,lang:en (descriptive)
medtalk,brow_inner_net,noise,combined,m.amp,False,0.029427,-0.038901,0.090554,0.159,0.23652,0.375,0.25,0.34801,0.11743,12,4,True,lang:jp (descriptive)
medtalk,brow_inner_net,noise,register,m.amp,False,-0.015105,-0.027615,-0.0021626,0.9895,-0.4242,-0.33333,0.16667,-0.42849,0.12172,36,12,True,all
medtalk,brow_inner_net,noise,register,m.amp,False,-0.010294,-0.021807,0.0016841,0.96,-0.28929,-0.4,0,-0.32023,0.089547,15,5,True,lang:cn (descriptive)
medtalk,brow_inner_net,noise,register,m.amp,False,-0.02412,-0.051168,0.0061662,0.967,-0.7,-0.33333,0.33333,-0.68023,0.10168,9,3,True,lang:en (descriptive)
medtalk,brow_inner_net,noise,register,m.amp,False,-0.014425,-0.036705,0.017561,0.813,-0.44056,-0.25,0.25,-0.37345,0.14586,12,4,True,lang:jp (descriptive)
medtalk,brow_inner_net,noise,rate,m.amp,False,-0.19628,-0.69815,0.41375,0.7455,-0.30096,,,-0.19059,0.062809,24,12,True,all
medtalk,brow_inner_net,noise,rate,m.amp,False,0.20726,-0.78697,1.413,0.395,0.10445,,,0.15639,0.0638,10,5,True,lang:cn (descriptive)
medtalk,brow_inner_net,noise,rate,m.amp,False,-0.31203,-0.77956,0.5693,0.753,-0.68313,,,-0.44749,0.073622,6,3,True,lang:en (descriptive)
medtalk,brow_inner_net,noise,rate,m.amp,False,-0.61388,-1.1843,-0.2958,1,-0.87287,,,-0.77854,0.037372,8,4,True,lang:jp (descriptive)
medtalk,brow_outer_net,clean,span,m.amp,False,0.025261,-0.030734,0.073744,0.164,0.19355,0.28333,0.083333,0.21354,0.1031,60,12,True,all
medtalk,brow_outer_net,clean,span,m.amp,True,0.024513,-0.032736,0.074236,0.176,0.18884,0.3,0.16667,0.205,0.1031,58,12,True,excl_fail
medtalk,brow_outer_net,clean,span,m.amp,False,-0.042509,-0.11324,0.049795,0.821,-0.31385,-0.06,0.2,-0.37066,0.10293,25,5,True,lang:cn (descriptive)
medtalk,brow_outer_net,clean,span,m.amp,False,0.021271,-0.065181,0.061602,0.282,0.125,0.23333,0,0.24161,0.10328,15,3,True,lang:en (descriptive)
medtalk,brow_outer_net,clean,span,m.amp,False,0.097453,0.064248,0.14427,0,0.7218,0.75,0,0.69292,0.11077,20,4,True,lang:jp (descriptive)
medtalk,brow_outer_net,clean,span_pyin,m.amp,False,0.012618,-0.012542,0.082677,0.165,0.24512,0.275,0.083333,0.14545,0.1031,60,12,True,all
medtalk,brow_outer_net,clean,span_pyin,m.amp,True,0.012054,-0.013134,0.084024,0.176,0.23141,0.3,0.16667,0.13837,0.1031,58,12,True,excl_fail
medtalk,brow_outer_net,clean,span_pyin,m.amp,False,-0.042925,-0.1333,0.056793,0.824,-0.27231,-0.06,0.2,-0.30751,0.10293,25,5,True,lang:cn (descriptive)
medtalk,brow_outer_net,clean,span_pyin,m.amp,False,-3.1568e-05,-0.0074581,0.083445,0.611,0.11071,0.2,0,-0.00076169,0.10328,15,3,True,lang:en (descriptive)
medtalk,brow_outer_net,clean,span_pyin,m.amp,False,0.09833,0.062885,0.14518,0,0.74286,0.75,0,0.6891,0.11077,20,4,True,lang:jp (descriptive)
medtalk,brow_outer_net,clean,dyn,m.amp,False,0.032755,-0.036845,0.096672,0.174,0.32658,0.375,0.41667,0.22747,0.086233,36,12,True,all
medtalk,brow_outer_net,clean,dyn,m.amp,False,0.074894,0.024488,0.10418,0.002,0.81429,0.5,0.4,0.74303,0.080896,15,5,True,lang:cn (descriptive)
medtalk,brow_outer_net,clean,dyn,m.amp,False,0.04585,-0.11395,0.14391,0.282,0.3,0.5,0.66667,0.31871,0.1029,9,3,True,lang:en (descriptive)
medtalk,brow_outer_net,clean,dyn,m.amp,False,-0.031457,-0.19352,0.1138,0.633,-0.06993,0.125,0.25,-0.16967,0.089962,12,4,True,lang:jp (descriptive)
medtalk,brow_outer_net,clean,combined,m.amp,False,0.030636,0.00091461,0.05841,0.0215,0.37661,0.20833,0.33333,0.44168,0.11303,36,12,True,all
medtalk,brow_outer_net,clean,combined,m.amp,True,0.028309,-0.0024832,0.057879,0.0345,0.34578,0.13636,0.27273,0.40668,0.083267,35,12,True,excl_fail
medtalk,brow_outer_net,clean,combined,m.amp,False,0.022331,-0.0040572,0.059238,0.088,0.32127,0.1,0.2,0.43874,0.07019,15,5,True,lang:cn (descriptive)
medtalk,brow_outer_net,clean,combined,m.amp,False,0.056675,-0.019722,0.12035,0.038,0.57975,0.33333,0.66667,0.68215,0.13732,9,3,True,lang:en (descriptive)
medtalk,brow_outer_net,clean,combined,m.amp,False,0.021487,-0.038128,0.066393,0.244,0.23652,0.25,0.25,0.27699,0.13998,12,4,True,lang:jp (descriptive)
medtalk,brow_outer_net,clean,register,m.amp,False,-0.024886,-0.034939,-0.014887,1,-0.54981,-0.5,0,-0.6565,0.12893,36,12,True,all
medtalk,brow_outer_net,clean,register,m.amp,False,-0.019676,-0.035368,-0.0045366,0.993,-0.375,-0.5,0,-0.56821,0.1173,15,5,True,lang:cn (descriptive)
medtalk,brow_outer_net,clean,register,m.amp,False,-0.034801,-0.050632,-0.016942,1,-0.63333,-0.66667,0,-0.80204,0.16542,9,3,True,lang:en (descriptive)
medtalk,brow_outer_net,clean,register,m.amp,False,-0.024036,-0.040777,-0.0073034,0.999,-0.60839,-0.375,0,-0.64166,0.13292,12,4,True,lang:jp (descriptive)
medtalk,brow_outer_net,clean,rate,m.amp,False,-0.18751,-0.51228,0.19802,0.845,-0.313,,,-0.28916,0.036475,24,12,True,all
medtalk,brow_outer_net,clean,rate,m.amp,False,0.1806,-0.26942,0.78376,0.306,0.17408,,,0.27414,0.022164,10,5,True,lang:cn (descriptive)
medtalk,brow_outer_net,clean,rate,m.amp,False,-0.21072,-0.59362,-0.014752,1,-0.87831,,,-0.61415,0.0025032,6,3,True,lang:en (descriptive)
medtalk,brow_outer_net,clean,rate,m.amp,False,-0.63026,-1.0697,-0.16035,0.999,-0.76376,,,-0.79356,0.067107,8,4,True,lang:jp (descriptive)
medtalk,brow_outer_net,noise,span,m.amp,False,0.03076,-0.02022,0.079053,0.1115,0.19155,0.26667,0,0.25437,0.10285,60,12,True,all
medtalk,brow_outer_net,noise,span,m.amp,True,0.031663,-0.020459,0.081532,0.111,0.19758,0.275,0.083333,0.25837,0.10285,58,12,True,excl_fail
medtalk,brow_outer_net,noise,span,m.amp,False,-0.025032,-0.096853,0.060737,0.639,-0.24462,-0.02,0,-0.19567,0.11586,25,5,True,lang:cn (descriptive)
medtalk,brow_outer_net,noise,span,m.amp,False,0.018089,-0.048602,0.05341,0.282,0.15714,0.13333,0,0.22438,0.084312,15,3,True,lang:en (descriptive)
medtalk,brow_outer_net,noise,span,m.amp,False,0.097605,0.051036,0.15719,0,0.6406,0.725,0,0.70327,0.10285,20,4,True,lang:jp (descriptive)
medtalk,brow_outer_net,noise,span_pyin,m.amp,False,0.014223,-0.0091727,0.081335,0.1145,0.20272,0.23333,0,0.16038,0.10285,60,12,True,all
medtalk,brow_outer_net,noise,span_pyin,m.amp,True,0.014464,-0.0091741,0.083635,0.114,0.20453,0.275,0.083333,0.162,0.10285,58,12,True,excl_fail
medtalk,brow_outer_net,noise,span_pyin,m.amp,False,-0.033107,-0.12743,0.051847,0.767,-0.22923,-0.02,0,-0.21262,0.11586,25,5,True,lang:cn (descriptive)
medtalk,brow_outer_net,noise,span_pyin,m.amp,False,0.00041226,-0.0041095,0.054261,0.394,0.021429,0,0,0.010863,0.084312,15,3,True,lang:en (descriptive)
medtalk,brow_outer_net,noise,span_pyin,m.amp,False,0.098381,0.049176,0.15844,0,0.68271,0.725,0,0.69866,0.10285,20,4,True,lang:jp (descriptive)
medtalk,brow_outer_net,noise,dyn,m.amp,False,0.02692,-0.040094,0.091527,0.2185,0.22141,0.33333,0.5,0.19439,0.071692,36,12,True,all
medtalk,brow_outer_net,noise,dyn,m.amp,False,0.031288,-0.020641,0.067381,0.075,0.45357,0.5,0.6,0.43658,0.05452,15,5,True,lang:cn (descriptive)
medtalk,brow_outer_net,noise,dyn,m.amp,False,0.070007,-0.10982,0.22315,0.282,0.26667,0.33333,0.66667,0.41429,0.091247,9,3,True,lang:en (descriptive)
medtalk,brow_outer_net,noise,dyn,m.amp,False,-0.011532,-0.17301,0.11857,0.555,0.1049,0.125,0.25,-0.06646,0.089999,12,4,True,lang:jp (descriptive)
medtalk,brow_outer_net,noise,combined,m.amp,False,0.031036,-8.7579e-05,0.06085,0.026,0.37006,0.33333,0.41667,0.43784,0.11863,36,12,True,all
medtalk,brow_outer_net,noise,combined,m.amp,True,0.029611,-0.0020695,0.061685,0.0355,0.34578,0.27273,0.36364,0.41157,0.11329,35,12,True,excl_fail
medtalk,brow_outer_net,noise,combined,m.amp,False,0.01886,-0.0068218,0.053498,0.134,0.34017,0.3,0.4,0.41043,0.05857,15,5,True,lang:cn (descriptive)
medtalk,brow_outer_net,noise,combined,m.amp,False,0.064402,-0.019069,0.14057,0.038,0.68516,0.5,0.66667,0.66742,0.13546,9,3,True,lang:en (descriptive)
medtalk,brow_outer_net,noise,combined,m.amp,False,0.021231,-0.038828,0.063916,0.284,0.14783,0.25,0.25,0.28756,0.13465,12,4,True,lang:jp (descriptive)
medtalk,brow_outer_net,noise,register,m.amp,False,-0.02858,-0.037345,-0.019466,1,-0.65071,-0.70833,0,-0.73396,0.12917,36,12,True,all
medtalk,brow_outer_net,noise,register,m.amp,False,-0.022178,-0.039239,-0.006855,1,-0.475,-0.6,0,-0.62258,0.10537,15,5,True,lang:cn (descriptive)
medtalk,brow_outer_net,noise,register,m.amp,False,-0.037779,-0.04567,-0.031586,1,-0.76667,-0.83333,0,-0.85871,0.16446,9,3,True,lang:en (descriptive)
medtalk,brow_outer_net,noise,register,m.amp,False,-0.029739,-0.043394,-0.014605,1,-0.83916,-0.75,0,-0.76431,0.12735,12,4,True,lang:jp (descriptive)
medtalk,brow_outer_net,noise,rate,m.amp,False,-0.331,-0.66446,0.12167,0.934,-0.58989,,,-0.42775,0.040581,24,12,True,all
medtalk,brow_outer_net,noise,rate,m.amp,False,0.072202,-0.37976,0.88243,0.323,-0.24371,,,0.089326,0.038537,10,5,True,lang:cn (descriptive)
medtalk,brow_outer_net,noise,rate,m.amp,False,-0.5453,-0.85431,-0.33818,1,-0.87831,,,-0.92578,0.045643,6,3,True,lang:en (descriptive)
medtalk,brow_outer_net,noise,rate,m.amp,False,-0.67427,-1.145,-0.20356,1,-0.87287,,,-0.79493,0.058912,8,4,True,lang:jp (descriptive)
f0_follower,brow_mean,clean,span,m.amp,False,0.47011,0.29253,0.64223,0,0.68341,0.7,0.58333,0.66837,0.63487,60,12,True,all
f0_follower,brow_mean,clean,span,m.amp,True,0.48395,0.30123,0.65798,0,0.70433,0.7,0.58333,0.67916,0.63487,58,12,True,excl_fail
f0_follower,brow_mean,clean,span,m.amp,False,0.47603,0.30976,0.67437,0,0.61077,0.7,0.4,0.67963,0.61295,25,5,True,lang:cn (descriptive)
f0_follower,brow_mean,clean,span,m.amp,False,0.63947,0.39612,0.90718,0,0.925,1,1,0.91953,0.72112,15,3,True,lang:en (descriptive)
f0_follower,brow_mean,clean,span,m.amp,False,0.33035,-0.034683,0.66599,0.04,0.57143,0.475,0.5,0.46364,0.72142,20,4,True,lang:jp (descriptive)
